Código da IES;Sigla da IES;Nome da IES;Categoria Administrativa;Organização Acadêmica;Situaçao da IES;Sinalização da IES;Código do Curso;Nome do Curso;Grau;Modalidade;Situação do Curso;Qt. Vagas Autorizadas;Carga Horária;Tipo de Periodicidade;Integralização - Turno Integral;Quantitativo de Vagas - Integral;Integralização - Turno Matutino;Quantitativo de Vagas - Matutino;Integralização - Turno Vespertino;Quantitativo de Vagas - Vespertino;Integralização - Turno Noturno;Quantitativo de Vagas - Noturno;Sinalização do Curso;Código do Endereço;Nome do Campus;Endereço;Número Endereço;Complemento;Bairro;Código do Município;Município;UF;Início Funcionamento;Data Ato de Criação;Valor CC;Ano CC;CPC Faixa;CPC Contínuo;CPC Ano; Valor IDD;IDD Ano;Valor ENADE;ENADE Ano;Código Rótulo CINE;Rótulo CINE;Código Área Detalhada CINE;Área Detalhada CINE;Código Área Específica CINE;Área Específica CINE;Código Área Geral CINE ; Área Geral CINE 
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1127825;POLO EAD UNICESUMAR PIRACICABA - SP;AV RUI BAROSA. 210, LOJA 01 E N°216, VILA REZENDE;216;;Vila Rezende;000000003538709;Piracicaba;SP;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
14403;UNIPA;CENTRO UNIVERSITÁRIO DO PARANÁ;Privada com fins lucrativos;Centro Universitário;Ativa;Unificação de Mantidas;1660873;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;9999;3434;;;;;;;;;;;1162818;São Paulo - SP;Itapicuru;404;São Paulo - SP;Perdizes;000000003550308;São Paulo;SP;02/06/2025;2023-10-09;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1176358;Polo MG - Ipatinga (Caravelas) - 1788;Icó;435;Polo MG - Ipatinga (Caravelas) - 1788;Caravelas;000000003131307;Ipatinga;MG;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1126036;Polo de Apoio Presencial de Caçapava/SP;Rua Antônio Feliciano de Barros;111;Polo de Apoio Presencial de Caçapava/SP;Jardim Rafael;000000003508504;Caçapava;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1101669;Polo de Apoio Presencial de Curitiba/PR - Unidade 2;Rua Desembargador Westphalen;190;Polo de Apoio Presencial de Curitiba/PR - Unidade 2;Centro;000000004106902;Curitiba;PR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1174936;PA - SANTARÉM (CENTRO);Travessa Turiano Meira;33;;Centro;000000001506807;Santarém;PA;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1161053;Polo de Apoio Presencial de Itapipoca/CE;Avenida Manoel Alves de Freitas;130 ;;Maranhão;000000002306405;Itapipoca;CE;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1107407;Polo de Apoio Presencial de Nossa Senhora da Glória/SE;Avenida Lourival Batista;420;Polo de Apoio Presencial de Nossa Senhora da Glória/SE;Centro;000000002804508;Nossa Senhora da Glória;SE;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1168828;POLO EAD UNICESUMAR SÃO PAULO - CAMPO BELO - SP;RUA PASCAL, 1.353 COWORKING CAMPO BELO, CAMPO BELO;1353;;CAMPO BELO;000000003550308;São Paulo;SP;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
417;UNICID;UNIVERSIDADE CIDADE DE SÃO PAULO;Privada com fins lucrativos;Universidade;Ativa;;1631885;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3200;;;;;;;;;;;1045761;POLO AMPARO;Rua Benjamim Constatnt;163;28;Centro;000000003501905;Amparo;SP;01/02/2023;2022-12-15;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1174744;Polo de Apoio Presencial de Ibitinga/SP;Avenida Dom Pedro II;742;;Centro;000000003519600;Ibitinga;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1174001;Polo de Apoio Presencial de São Luis dos Montes Belos/GO;Rua São Domingos - Q 4, L 15, Sala 682;696;Polo de Apoio Presencial de São Luis dos Montes Belos/GO;Setor São José;000000005220108;São Luís de Montes Belos;GO;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1913;UNIFAMINAS;CENTRO UNIVERSITÁRIO FAMINAS;Privada com fins lucrativos;Centro Universitário;Ativa;;74768;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Extinto;60;3224;Semestral;;;8.0 Semestres;60;;;;;;658868;CAMPUS UNIVERSITÁRIO FAMINAS;Av Avenida Cristiano Ferreira Varella;655;Rodovia BR 116 Km 701;Universitário;000000003143906;Muriaé;MG;01/02/2005;2004-10-06;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1173946;Polo de Apoio Presencial de Boa Vista/RR - Unidade 2;Rua José Alber Sampaio;1520 - Sala B;Polo de Apoio Presencial de Boa Vista/RR - Unidade 2;Pintolândia;000000001400100;Boa Vista;RR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1176727;POLO - CURITIBA/PR - CENTRO CÍVICO;Rua Heitor Stockler de França;396;;Centro Cívico;000000004106902;Curitiba;PR;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
383;UNAMA;UNIVERSIDADE DA AMAZÔNIA;Privada com fins lucrativos;Universidade;Ativa;Unificação de Mantidas;1644158;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1089041;Uninassau (Graças)/PE;Rua Guilherme Pinto;114;Uninassau (Graças)/PE;Graças;000000002611606;Recife;PE;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1163011;POLO - GOVERNADOR VALADARES/MG - SANTA RITA;Rua Jair Rodrigues Coelho;500;POLO - GOVERNADOR VALADARES/MG - SANTA RITA;Santa Rita;000000003127701;Governador Valadares;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1127096;MA - Caxias - Polo EaD;Avenida Senador Alexandre Costa;2527;;Residencial Helio Queiroz;000000002103000;Caxias;MA;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1156841;Polo de Apoio Presencial de Brasília/DF - Unidade 10;QS 110, Conjunto 06, Lotes 04 e 05;;;Samambaia;000000005300108;Brasília;DF;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1125024;POLO - ITAPIPOCA/CE - CENTRO;Rua Eubia Barroso;3050;;Centro;000000002306405;Itapipoca;CE;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1165056;POLO - MT - NOVA MUTUM - 1668;RUA DOS MAMOEIROS;359-W;POLO - MT - NOVA MUTUM - 1668;LIRIOS DOS CAMPOS;000000005106224;Nova Mutum;MT;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
496;UNIFRAN;UNIVERSIDADE DE FRANCA;Privada com fins lucrativos;Universidade;Ativa;;1631461;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3600;;;;;;;;;;;1143199;POLO VINHEDO;RUA MANOEL MATHEUS;1440;;SANTA ROSA;000000003556701;Vinhedo;SP;01/02/2023;2022-12-06;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1107683;POLO - COCAL DO SUL/SC - CENTRO;Avenida Polidoro Santiago;326;POLO - COCAL DO SUL/SC - CENTRO;Centro;000000004204251;Cocal do Sul;SC;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
221;UNICSUL;UNIVERSIDADE CRUZEIRO DO SUL;Privada com fins lucrativos;Universidade;Ativa;;1631857;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1098228;POLO SP_VILA MARIANA;RUA DOMINGOS DE MORAIS;1730;POLO SP_VILA MARIANA;VILA MARIANA;000000003550308;São Paulo;SP;01/02/2023;2022-12-15;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
4751;UNIFATECIE;CENTRO UNIVERSITÁRIO UNIFATECIE;Privada com fins lucrativos;Centro Universitário;Ativa;;1575785;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;4000;3200;;;;;;;;;;;1175882;MEGA POLO PORCIÚNCULA - RJ;Rua Gonçalves Viêira;248;;Otávio Avelar;000000003304102;Porciúncula;RJ;31/05/2021;2021-04-12;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1124069;Polo de Apoio Presencial de Barra Velha/SC;Avenida Santa Catarina;506;Polo de Apoio Presencial de Barra Velha/SC;Centro;000000004202107;Barra Velha;SC;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1133785;POLO EAD UNICESUMAR PASSOS - MG;AVENIDA: AROUCA, 90, CENTRO;90;;Centro;000000003147907;Passos;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1676625;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Em atividade;180;3200;Semestral;;;8.00 Semestres;90;;;8.00 Semestres;90;;658320;CAMPUS  - LAPA - BOQUEIRÃO;Rodovia Olívio Belich Km 33;580; PR 427;Boqueirão;000000004113205;Lapa;PR;Não iniciado;2024-06-03;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1115413;POLO - PALMEIRA DAS MISSÕES/RS - CENTRO;Rua República;452;POLO - PALMEIRA DAS MISSÕES/RS - CENTRO;Centro;000000004313706;Palmeira das Missões;RS;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1140433;Polo de Apoio Presencial de São João do Piauí/PI;Rua Sabino Paulo;770;Polo de Apoio Presencial de São João do Piauí/PI;Centro;000000002210003;São João do Piauí;PI;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1094777;Polo de Apoio Presencial de Teixeira de Freitas/BA;Avenida Presidente Getúlio Vargas;3035;;Bela Vista;000000002931350;Teixeira de Freitas;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1144471;Polo de Apoio Presencial de Almeirim/PA;Avenida Beira Rio;1610;Polo de Apoio Presencial de Almeirim/PA;Centro;000000001500503;Almeirim;PA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1165326;POLO - ARAGUAÍNA/TO - MANOEL GOMAS;Rua Tomás Batista;1006;POLO - ARAGUAÍNA/TO - MANOEL GOMAS;Loteamento Manoel Gomes da Cunha;000000001702109;Araguaína;TO;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1430;UNINGÁ;CENTRO UNIVERSITÁRIO INGÁ;Privada com fins lucrativos;Centro Universitário;Ativa;;1442123;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3850;;;;;;;;;;;1128702;Andradina-SP;Rua Vereador Manoel Teixeira de Freitas;1402;Andradina-SP;Centro;000000003502101;Andradina;SP;15/10/2018;2018-04-02;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1145232;POLO PRAIA GRANDE;Avenida Brasil;600;POLO PRAIA GRANDE;Boqueirão;000000003541000;Praia Grande;SP;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
4751;UNIFATECIE;CENTRO UNIVERSITÁRIO UNIFATECIE;Privada com fins lucrativos;Centro Universitário;Ativa;;1575785;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;4000;3200;;;;;;;;;;;1151572;MEGA POLO SÃO PAULO (CENTRO) - SP;Avenida Bernardino de Campos;327;;Para?so;000000003550308;São Paulo;SP;31/05/2021;2021-04-12;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1156430;POLO - SÃO JOÃO DEL REI/MG - FÁBRICAS;Rua Doutor Oscar da Cunha;65;POLO - SÃO JOÃO DEL REI/MG - FÁBRICAS;Fábricas;000000003162500;São João del Rei;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1176372;Polo RJ - Resende - Campos Elíseos - 1790;Nicolau Taranto;206;Polo RJ - Resende - Campos Elíseos - 1790;Campos Elíseos;000000003304201;Resende;RJ;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1131458;Polo de Apoio Presencial de Balsas/MA;Rua 26;s/n;;São Luiz;000000002101400;Balsas;MA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1125669;POLO - ARAQUARI/SC - CENTRO;Avenida Coronel Almeida;277;POLO - ARAQUARI/SC - CENTRO;Centro;000000004201307;Araquari;SC;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2835;UNINASSAU;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Privada com fins lucrativos;Centro Universitário;Ativa;;1644161;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1173425;PE - OLINDA (PEIXINHOS I);Avenida Presidente Kennedy;1001;;Peixinhos;000000002609600;Olinda;PE;07/08/2023;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1159881;Polo de Apoio Presencial de Eusébio/CE;Avenida Eusébio de Queiroz - Sala 003 e Sala 101;4808 ;;Centro;000000002304285;Eusébio;CE;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1157870;Polo de Apoio Presencial de Itaituba/PA;Travessa 13 de Maio;688;;Bela Vista;000000001503606;Itaituba;PA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1086802;SC - Penha - Polo EaD;Rua José João Batista;253;SC - Penha - Polo EaD;Centro;000000004212502;Penha;SC;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1060;IESB;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;Privada com fins lucrativos;Centro Universitário;Ativa;;1669143;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;240;3200;;;;;;;;;;;1078711;Polo IESB Águas Claras;Rua 36 Norte, Lote 05, Bl. 15 (Sala 75B, 1º and.) e Bl. 17 (Salas 77 e 77A, 2º and.) Shopping Quê!;77/77A/75B;Polo IESB Águas Claras;Norte (Águas Claras);000000005300108;Brasília;DF;17/02/2024;2024-02-05;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
